  778,      99.83,      234.49,      139.50
  779,      99.82,      234.50,      139.54
  780,      99.83,      234.51,      139.49
  781,      99.83,      234.50,      139.53
  782,      99.83,      234.50,      139.51
  783,      99.83,      234.47,      139.49
  784,      99.83,      234.50,      139.51
  785,      99.81,      234.49,      139.51
  786,      99.82,      234.51,      139.53
  787,      99.83,      234.49,      139.49
  788,      99.83,      234.50,      139.50
  789,      99.82,      234.49,      139.48
  790,      99.82,      234.49,      139.47
  791,      99.83,      234.50,      139.53
  792,      99.82,      234.50,      139.54
  793,      99.83,      234.49,      139.52
  794,      99.83,      234.49,      139.49
  795,      99.84,      234.50,      139.53
  796,      99.82,      234.49,      139.51
  797,      99.82,      234.49,      139.51
  798,      99.82,      234.50,      139.52
  799,      99.82,      234.50,      139.53
  800,      99.82,      234.50,      139.47
  801,      99.83,      234.52,      139.51
  802,      99.83,      234.50,      139.50
  803,      99.83,      234.50,      139.49
  804,      99.83,      234.50,      139.47
  805,      99.83,      234.50,      139.54
  806,      99.82,      234.49,      139.51
  807,      99.82,      234.50,      139.50
  808,      99.83,      234.51,      139.51
  809,      99.83,      234.51,      139.52
  810,      99.82,      234.49,      139.49
  811,      99.83,      234.49,      139.51
  812,      99.83,      234.48,      139.51
  813,      99.82,      234.51,      139.50
  814,      99.83,      234.50,      139.52
  815,      99.82,      234.47,      139.48
  816,      99.83,      234.50,      139.51
  817,      99.82,      234.50,      139.50
  818,      99.85,      234.51,      139.54
  819,      99.82,      234.48,      139.49
  820,      99.83,      234.50,      139.48
  821,      99.83,      234.49,      139.50
  822,      99.82,      234.49,      139.55
  823,      99.83,      234.49,      139.52
  824,      99.83,      234.50,      139.53
  825,      99.83,      234.51,      139.53
  826,      99.82,      234.49,      139.53
  827,      99.82,      234.48,      139.49
  828,      99.82,      234.49,      139.48
  829,      99.83,      234.49,      139.51
  830,      99.83,      234.49,      139.52
  831,      99.84,      234.51,      139.52
  832,      99.83,      234.50,      139.51
  833,      99.82,      234.50,      139.54
  834,      99.82,      234.51,      139.52
  835,      99.83,      234.50,      139.48
  836,      99.83,      234.49,      139.49
  837,      99.83,      234.50,      139.46
  838,      99.82,      234.50,      139.46
  839,      99.82,      234.49,      139.52
  840,      99.82,      234.50,      139.47
  841,      99.82,      234.51,      139.50
  842,      99.82,      234.51,      139.49
  843,      99.84,      234.49,      139.48
  844,      99.81,      234.49,      139.52
  845,      99.84,      234.48,      139.46
  846,      99.86,      234.50,      139.54
  847,      99.83,      234.49,      139.53
  848,      99.83,      234.51,      139.55
  849,      99.81,      234.49,      139.51
  850,      99.82,      234.50,      139.48
  851,      99.84,      234.49,      139.51
  852,      99.83,      234.51,      139.47
  853,      99.83,      234.50,      139.53
  854,      99.82,      234.50,      139.50
  855,      99.84,      234.52,      139.53
  856,      99.83,      234.50,      139.54
  857,      99.84,      234.51,      139.52
  858,      99.81,      234.48,      139.49
  859,      99.81,      234.50,      139.49
  860,      99.82,      234.49,      139.47
  861,      99.81,      234.50,      139.48
  862,      99.81,      234.50,      139.52
  863,      99.84,      234.47,      139.43
  864,      99.83,      234.49,      139.49
  865,      99.82,      234.50,      139.49
  866,      99.82,      234.49,      139.50
  867,      99.82,      234.49,      139.47
  868,      99.83,      234.49,      139.48
  869,      99.83,      234.51,      139.55
  870,      99.84,      234.52,      139.56
  871,      99.83,      234.50,      139.49
  872,      99.83,      234.51,      139.52
  873,      99.81,      234.50,      139.51
  874,      99.82,      234.50,      139.50
  875,      99.82,      234.49,      139.50
  876,      99.82,      234.49,      139.50
  877,      99.81,      234.50,      139.49
  878,      99.83,      234.52,      139.54
  879,      99.82,      234.49,      139.53
  880,      99.82,      234.49,      139.51
  881,      99.82,      234.50,      139.53
  882,      99.82,      234.51,      139.49
  883,      99.83,      234.51,      139.50
  884,      99.83,      234.49,      139.49
  885,      99.82,      234.49,      139.49
  886,      99.82,      234.49,      139.54
  887,      99.84,      234.51,      139.48
  888,      99.83,      234.52,      139.56
  889,      99.83,      234.50,      139.56
  890,      99.82,      234.49,      139.54
  891,      99.82,      234.50,      139.56
  892,      99.83,      234.48,      139.52
  893,      99.82,      234.50,      139.51
  894,      99.82,      234.52,      139.56
  895,      99.83,      234.48,      139.45
  896,      99.83,      234.50,      139.48
  897,      99.83,      234.51,      139.53
  898,      99.82,      234.51,      139.54
  899,      99.82,      234.49,      139.51
  900,      99.82,      234.49,      139.51
  901,      99.83,      234.48,      139.50
  902,      99.82,      234.49,      139.51
  903,      99.83,      234.49,      139.51
  904,      99.83,      234.49,      139.48
  905,      99.83,      234.51,      139.50
  906,      99.82,      234.48,      139.50
  907,      99.83,      234.48,      139.51
  908,      99.83,      234.50,      139.47
  909,      99.82,      234.50,      139.54
  910,      99.83,      234.49,      139.46
  911,      99.82,      234.48,      139.50
  912,      99.83,      234.49,      139.49
  913,      99.82,      234.51,      139.53
  914,      99.82,      234.50,      139.48
  915,      99.82,      234.47,      139.50
  916,      99.82,      234.48,      139.48
  917,      99.82,      234.49,      139.49
  918,      99.81,      234.47,      139.42
  919,      99.81,      234.47,      139.50
  920,      99.83,      234.51,      139.48
  921,      99.82,      234.49,      139.49
  922,      99.83,      234.49,      139.49
  923,      99.84,      234.49,      139.54
  924,      99.83,      234.52,      139.51
  925,      99.83,      234.52,      139.55
  926,      99.84,      234.50,      139.53
  927,      99.82,      234.51,      139.54
  928,      99.83,      234.49,      139.48
  929,      99.82,      234.49,      139.51
  930,      99.83,      234.49,      139.50
  931,      99.82,      234.48,      139.51
  932,      99.82,      234.50,      139.50
  933,      99.81,      234.50,      139.54
  934,      99.82,      234.48,      139.50
  935,      99.82,      234.50,      139.49
  936,      99.82,      234.48,      139.49
  937,      99.82,      234.49,      139.52
  938,      99.84,      234.50,      139.49
  939,      99.82,      234.51,      139.54
  940,      99.82,      234.50,      139.51
  941,      99.81,      234.49,      139.44
  942,      99.82,      234.51,      139.51
  943,      99.82,      234.50,      139.57
  944,      99.83,      234.50,      139.51
  945,      99.83,      234.51,      139.51
  946,      99.84,      234.49,      139.49
  947,      99.83,      234.48,      139.48
  948,      99.83,      234.49,      139.51
  949,      99.82,      234.48,      139.46
  950,      99.84,      234.48,      139.47
  951,      99.84,      234.51,      139.50
  952,      99.82,      234.50,      139.53
  953,      99.82,      234.49,      139.52
  954,      99.83,      234.49,      139.49
  955,      99.83,      234.51,      139.51
  956,      99.82,      234.50,      139.51
  957,      99.83,      234.51,      139.54
  958,      99.83,      234.49,      139.49
  959,      99.82,      234.49,      139.50
  960,      99.83,      234.51,      139.50
  961,      99.83,      234.50,      139.54
  962,      99.83,      234.50,      139.54
  963,      99.82,      234.48,      139.46
  964,      99.82,      234.49,      139.51
  965,      99.82,      234.49,      139.50
  966,      99.82,      234.49,      139.49
  967,      99.82,      234.50,      139.49
  968,      99.82,      234.51,      139.53
  969,      99.82,      234.50,      139.52
  970,      99.83,      234.52,      139.53
  971,      99.82,      234.51,      139.53
  972,      99.83,      234.49,      139.47
  973,      99.83,      234.49,      139.49
  974,      99.82,      234.50,      139.51
  975,      99.82,      234.49,      139.50
  976,      99.84,      234.50,      139.49
  977,      99.83,      234.48,      139.48
  978,      99.83,      234.50,      139.52
  979,      99.84,      234.50,      139.51
  980,      99.82,      234.49,      139.50
  981,      99.83,      234.49,      139.47
  982,      99.82,      234.49,      139.50
  983,      99.82,      234.50,      139.50
  984,      99.83,      234.50,      139.47
  985,      99.82,      234.50,      139.50
  986,      99.83,      234.49,      139.49
  987,      99.83,      234.49,      139.50
  988,      99.83,      234.51,      139.51
  989,      99.81,      234.49,      139.48
  990,      99.80,      234.47,      139.44
  991,      99.82,      234.51,      139.50
  992,      99.82,      234.50,      139.55
  993,      99.81,      234.50,      139.53
  994,      99.83,      234.48,      139.48
  995,      99.82,      234.50,      139.55
  996,      99.82,      234.48,      139.50
  997,      99.84,      234.50,      139.45
  998,      99.83,      234.49,      139.50
  999,      99.82,      234.51,      139.52
 1000,      99.83,      234.49,      139.50
 1001,      99.83,      234.49,      139.50
 1002,      99.81,      234.49,      139.51
 1003,      99.82,      234.49,      139.51
 1004,      99.81,      234.48,      139.47
 1005,      99.82,      234.50,      139.48
 1006,      99.82,      234.48,      139.52
 1007,      99.83,      234.50,      139.52
 1008,      99.83,      234.50,      139.51
 1009,      99.82,      234.49,      139.49
 1010,      99.82,      234.49,      139.49
 1011,      99.82,      234.51,      139.51
 1012,      99.82,      234.50,      139.51
 1013,      99.82,      234.50,      139.51
 1014,      99.83,      234.48,      139.47
 1015,      99.81,      234.49,      139.50
 1016,      99.82,      234.51,      139.51
 1017,      99.83,      234.48,      139.47
 1018,      99.81,      234.51,      139.52
 1019,      99.83,      234.51,      139.49
 1020,      99.82,      234.50,      139.52
 1021,      99.83,      234.51,      139.49
 1022,      99.83,      234.51,      139.50
 1023,      99.83,      234.50,      139.53
 1024,      99.82,      234.49,      139.50
 1025,      99.83,      234.50,      139.51
 1026,      99.83,      234.51,      139.48
 1027,      99.83,      234.50,      139.52
 1028,      99.82,      234.50,      139.49
 1029,      99.82,      234.49,      139.50
 1030,      99.81,      234.48,      139.52
 1031,      99.82,      234.49,      139.48
 1032,      99.82,      234.50,      139.55
 1033,      99.82,      234.48,      139.48
 1034,      99.83,      234.49,      139.50
 1035,      99.83,      234.50,      139.50
 1036,      99.83,      234.52,      139.51
 1037,      99.83,      234.50,      139.50
 1038,      99.82,      234.50,      139.52
 1039,      99.83,      234.49,      139.51
 1040,      99.82,      234.50,      139.51
 1041,      99.81,      234.51,      139.52
 1042,      99.82,      234.49,      139.54
 1043,      99.83,      234.51,      139.51
 1044,      99.81,      234.50,      139.46
 1045,      99.81,      234.49,      139.47
 1046,      99.81,      234.49,      139.51
 1047,      99.83,      234.50,      139.51
 1048,      99.83,      234.49,      139.49
 1049,      99.83,      234.50,      139.53
 1050,      99.81,      234.48,      139.48
 1051,      99.82,      234.52,      139.56
 1052,      99.82,      234.50,      139.52
 1053,      99.82,      234.48,      139.48
 1054,      99.83,      234.48,      139.46
 1055,      99.83,      234.49,      139.48
 1056,      99.82,      234.50,      139.53
 1057,      99.82,      234.51,      139.49
 1058,      99.81,      234.51,      139.50
 1059,      99.81,      234.51,      139.51
 1060,      99.82,      234.49,      139.53
 1061,      99.82,      234.50,      139.50
 1062,      99.81,      234.49,      139.56
 1063,      99.83,      234.49,      139.47
 1064,      99.82,      234.48,      139.48
 1065,      99.83,      234.50,      139.53
 1066,      99.83,      234.50,      139.52
 1067,      99.81,      234.49,      139.48
 1068,      99.82,      234.49,      139.51
 1069,      99.81,      234.49,      139.49
 1070,      99.83,      234.50,      139.51
 1071,      99.83,      234.49,      139.51
 1072,      99.83,      234.50,      139.50
 1073,      99.81,      234.50,      139.51
 1074,      99.82,      234.49,      139.47
 1075,      99.82,      234.51,      139.50
 1076,      99.82,      234.51,      139.52
 1077,      99.82,      234.51,      139.55
 1078,      99.82,      234.49,      139.51
 1079,      99.82,      234.50,      139.51
 1080,      99.83,      234.49,      139.50
 1081,      99.83,      234.49,      139.52
 1082,      99.82,      234.50,      139.50
 1083,      99.82,      234.48,      139.49
 1084,      99.82,      234.47,      139.45
 1085,      99.82,      234.50,      139.48
 1086,      99.81,      234.49,      139.53
 1087,      99.83,      234.48,      139.50
 1088,      99.83,      234.48,      139.50
 1089,      99.82,      234.50,      139.51
 1090,      99.83,      234.50,      139.54
 1091,      99.83,      234.50,      139.51
 1092,      99.82,      234.49,      139.51
 1093,      99.82,      234.49,      139.47
 1094,      99.83,      234.50,      139.46
 1095,      99.83,      234.48,      139.50
 1096,      99.82,      234.49,      139.53
 1097,      99.82,      234.50,      139.48
 1098,      99.83,      234.51,      139.53
 1099,      99.82,      234.51,      139.53
 1100,      99.82,      234.50,      139.50
 1101,      99.81,      234.49,      139.48
 1102,      99.82,      234.49,      139.45
 1103,      99.83,      234.50,      139.50
 1104,      99.82,      234.50,      139.50
 1105,      99.82,      234.50,      139.50
 1106,      99.83,      234.49,      139.51
 1107,      99.82,      234.49,      139.54
 1108,      99.82,      234.50,      139.53
 1109,      99.82,      234.51,      139.52
 1110,      99.82,      234.51,      139.50
 1111,      99.82,      234.50,      139.52
 1112,      99.82,      234.48,      139.48
 1113,      99.82,      234.49,      139.49
 1114,      99.83,      234.50,      139.49
 1115,      99.81,      234.48,      139.48
 1116,      99.82,      234.49,      139.50
 1117,      99.82,      234.49,      139.50
 1118,      99.84,      234.51,      139.51
 1119,      99.83,      234.49,      139.49
 1120,        NaN,         NaN,         NaN
 1121,        NaN,         NaN,         NaN
 1122,      99.82,      234.49,      139.50
 1123,      99.82,      234.50,      139.46
 1124,      99.82,      234.50,      139.52
 1125,      99.83,      234.50,      139.49
 1126,      99.82,      234.50,      139.51
 1127,      99.81,      234.49,      139.52
 1128,      99.83,      234.51,      139.49
 1129,      99.84,      234.49,      139.50
 1130,      99.83,      234.50,      139.53
 1131,      99.81,      234.51,      139.54
 1132,      99.83,      234.49,      139.47
 1133,      99.82,      234.51,      139.50
 1134,      99.83,      234.53,      139.53
 1135,      99.83,      234.50,      139.51
 1136,      99.82,      234.50,      139.51
 1137,      99.82,      234.50,      139.48
 1138,      99.82,      234.49,      139.54
 1139,      99.82,      234.50,      139.52
 1140,      99.82,      234.51,      139.51
 1141,      99.82,      234.49,      139.46
 1142,      99.82,      234.51,      139.53
 1143,      99.83,      234.52,      139.52
 1144,      99.82,      234.49,      139.49
 1145,      99.82,      234.47,      139.51
 1146,      99.82,      234.49,      139.47
 1147,      99.83,      234.52,      139.53
 1148,      99.84,      234.50,      139.53
 1149,      99.82,      234.50,      139.51
 1150,      99.84,      234.50,      139.49
 1151,      99.82,      234.50,      139.50
 1152,      99.82,      234.49,      139.51
 1153,      99.82,      234.50,      139.51
 1154,      99.83,      234.50,      139.49
 1155,      99.83,      234.50,      139.47
 1156,      99.82,      234.48,      139.50
 1157,      99.82,      234.49,      139.49
 1158,      99.82,      234.51,      139.52
 1159,      99.82,      234.49,      139.46
 1160,      99.81,      234.49,      139.47
 1161,      99.82,      234.50,      139.47
 1162,      99.82,      234.50,      139.52
 1163,      99.81,      234.50,      139.52
 1164,      99.82,      234.49,      139.50
 1165,      99.81,      234.49,      139.46
 1166,      99.82,      234.51,      139.54
 1167,      99.82,      234.52,      139.52
 1168,      99.83,      234.51,      139.50
 1169,      99.82,      234.51,      139.49
 1170,      99.82,      234.49,      139.52
 1171,      99.82,      234.49,      139.51
 1172,      99.82,      234.48,      139.44
 1173,      99.82,      234.48,      139.50
 1174,      99.82,      234.51,      139.49
 1175,      99.82,      234.49,      139.48
 1176,      99.82,      234.49,      139.49
 1177,      99.83,      234.50,      139.53
 1178,      99.82,      234.50,      139.50
 1179,      99.82,      234.48,      139.49
 1180,      99.82,      234.49,      139.51
 1181,      99.81,      234.49,      139.48
 1182,      99.83,      234.49,      139.50
 1183,      99.82,      234.49,      139.48
 1184,      99.81,      234.50,      139.52
 1185,      99.81,      234.49,      139.48
 1186,      99.81,      234.49,      139.49
 1187,      99.81,      234.49,      139.50
 1188,      99.82,      234.51,      139.54
 1189,      99.82,      234.51,      139.54
 1190,      99.82,      234.50,      139.50
 1191,      99.82,      234.50,      139.54
 1192,      99.82,      234.49,      139.50
 1193,      99.82,      234.52,      139.50
 1194,      99.82,      234.49,      139.49
 1195,      99.82,      234.48,      139.47
 1196,      99.82,      234.48,      139.50
 1197,      99.83,      234.49,      139.51
 1198,      99.82,      234.50,      139.51
 1199,      99.83,      234.51,      139.55
 1200,      99.83,      234.50,      139.51
 1201,      99.82,      234.50,      139.50
 1202,      99.82,      234.50,      139.51
 1203,      99.83,      234.52,      139.53
 1204,        NaN,         NaN,         NaN
 1205,        NaN,         NaN,         NaN
 1206,      99.81,      234.50,      139.49
 1207,      99.82,      234.52,      139.53
 1208,      99.82,      234.52,      139.51
 1209,      99.82,      234.51,      139.51
 1210,      99.82,      234.50,      139.48
 1211,      99.82,      234.50,      139.48
 1212,      99.81,      234.49,      139.49
 1213,      99.82,      234.48,      139.48
 1214,      99.82,      234.49,      139.51
 1215,      99.82,      234.51,      139.54
 1216,      99.83,      234.50,      139.48
 1217,      99.83,      234.51,      139.50
 1218,      99.82,      234.50,      139.50
 1219,      99.82,      234.48,      139.44
 1220,      99.82,      234.49,      139.52
 1221,      99.82,      234.49,      139.48
 1222,      99.82,      234.51,      139.48
 1223,      99.82,      234.49,      139.47
 1224,      99.81,      234.51,      139.53
 1225,      99.82,      234.51,      139.50
 1226,      99.82,      234.49,      139.48
 1227,      99.82,      234.49,      139.49
 1228,      99.82,      234.51,      139.45
 1229,      99.83,      234.52,      139.49
 1230,      99.82,      234.48,      139.51
 1231,      99.82,      234.51,      139.53
 1232,      99.81,      234.49,      139.53
 1233,      99.82,      234.50,      139.53
 1234,      99.82,      234.51,      139.54
 1235,      99.81,      234.51,      139.53
 1236,      99.82,      234.50,      139.49
 1237,      99.82,      234.50,      139.52
 1238,      99.82,      234.47,      139.46
 1239,      99.82,      234.50,      139.51
 1240,      99.82,      234.50,      139.47
 1241,      99.80,      234.49,      139.48
 1242,      99.81,      234.50,      139.52
 1243,      99.82,      234.49,      139.47
 1244,      99.82,      234.50,      139.46
 1245,      99.82,      234.49,      139.48
 1246,      99.82,      234.48,      139.47
 1247,      99.82,      234.50,      139.53
 1248,      99.82,      234.50,      139.52
 1249,      99.82,      234.49,      139.52
 1250,      99.82,      234.50,      139.46
 1251,      99.82,      234.49,      139.49
 1252,      99.81,      234.49,      139.48
 1253,      99.81,      234.49,      139.45
 1254,      99.83,      234.52,      139.50
 1255,      99.83,      234.50,      139.48
 1256,      99.82,      234.49,      139.46
 1257,      99.84,      234.52,      139.48
 1258,      99.81,      234.50,      139.51
 1259,      99.83,      234.50,      139.51
 1260,      99.82,      234.49,      139.51
 1261,      99.81,      234.50,      139.52
 1262,      99.82,      234.51,      139.56
 1263,      99.82,      234.50,      139.50
 1264,      99.82,      234.50,      139.51
 1265,      99.82,      234.50,      139.51
 1266,      99.82,      234.50,      139.48
 1267,      99.83,      234.49,      139.45
 1268,      99.83,      234.50,      139.50
 1269,      99.82,      234.49,      139.48
 1270,      99.82,      234.50,      139.51
 1271,      99.82,      234.50,      139.49
 1272,      99.82,      234.50,      139.46
 1273,      99.82,      234.49,      139.51
 1274,      99.82,      234.51,      139.49
 1275,      99.82,      234.50,      139.44
 1276,      99.81,      234.50,      139.46
 1277,      99.83,      234.50,      139.50
 1278,      99.81,      234.50,      139.47
 1279,      99.82,      234.49,      139.51
 1280,      99.82,      234.49,      139.48
 1281,      99.82,      234.51,      139.52
 1282,      99.81,      234.48,      139.47
 1283,      99.81,      234.48,      139.48
 1284,      99.82,      234.51,      139.54
 1285,      99.82,      234.50,      139.47
 1286,      99.82,      234.50,      139.49
 1287,      99.82,      234.50,      139.51
 1288,      99.82,      234.48,      139.50
 1289,      99.82,      234.49,      139.48
 1290,      99.82,      234.48,      139.46
 1291,      99.82,      234.51,      139.50
 1292,      99.82,      234.49,      139.51
 1293,      99.82,      234.50,      139.50
 1294,      99.82,      234.51,      139.51
 1295,      99.82,      234.48,      139.49
 1296,      99.82,      234.51,      139.48
 1297,      99.82,      234.51,      139.53
 1298,      99.82,      234.50,      139.49
 1299,      99.82,      234.49,      139.49
 1300,      99.81,      234.50,      139.52
 1301,      99.82,      234.50,      139.48
 1302,      99.82,      234.49,      139.51
 1303,      99.82,      234.49,      139.46
 1304,      99.81,      234.48,      139.43
 1305,      99.82,      234.52,      139.50
 1306,      99.82,      234.48,      139.46
 1307,      99.81,      234.49,      139.50
 1308,      99.83,      234.50,      139.49
 1309,      99.82,      234.49,      139.50
 1310,      99.82,      234.49,      139.49
 1311,      99.82,      234.50,      139.47
 1312,      99.83,      234.49,      139.50
 1313,      99.83,      234.49,      139.48
 1314,        NaN,         NaN,         NaN
 1315,        NaN,         NaN,         NaN
 1316,      99.83,      234.50,      139.53
 1317,      99.81,      234.50,      139.50
 1318,      99.81,      234.49,      139.46
 1319,      99.83,      234.52,      139.53
 1320,      99.82,      234.50,      139.48
 1321,      99.82,      234.50,      139.50
 1322,      99.82,      234.50,      139.46
 1323,      99.82,      234.49,      139.46
 1324,      99.83,      234.49,      139.48
 1325,      99.83,      234.49,      139.49
 1326,      99.83,      234.49,      139.47
 1327,      99.81,      234.49,      139.52
 1328,      99.83,      234.50,      139.51
 1329,      99.84,      234.48,      139.45
 1330,      99.82,      234.50,      139.51
 1331,      99.82,      234.49,      139.47
 1332,      99.83,      234.49,      139.51
 1333,      99.82,      234.50,      139.50
 1334,      99.82,      234.51,      139.50
 1335,      99.82,      234.49,      139.45
 1336,      99.83,      234.50,      139.47
 1337,      99.82,      234.49,      139.45
 1338,      99.82,      234.50,      139.51
 1339,      99.82,      234.50,      139.49
 1340,      99.83,      234.50,      139.51
 1341,      99.83,      234.50,      139.50
 1342,        NaN,         NaN,         NaN
 1343,        NaN,         NaN,         NaN
