Time,X,Y,Z,Displacement [mm]
2024-09-30T14:23:50.080,      -0.01,       -0.06,       -0.11,       0.12
2024-09-30T14:23:50.629,      -0.01,       -0.06,       -0.05,       0.08
2024-09-30T14:23:51.149,      -0.01,       -0.06,       -0.08,       0.10
2024-09-30T14:23:51.663,      -0.01,       -0.05,       -0.08,       0.09
2024-09-30T14:23:52.177,      -0.01,       -0.07,       -0.07,       0.10
2024-09-30T14:23:52.679,      -0.01,       -0.07,       -0.07,       0.10
2024-09-30T14:23:53.193,      -0.01,       -0.06,       -0.05,       0.08
2024-09-30T14:23:53.711,      -0.01,       -0.06,       -0.05,       0.08
2024-09-30T14:23:54.211,      -0.02,       -0.07,       -0.11,       0.13
2024-09-30T14:23:54.726,      -0.01,       -0.06,       -0.05,       0.08
2024-09-30T14:23:55.242,      -0.01,       -0.06,       -0.10,       0.12
2024-09-30T14:23:55.792,      -0.01,       -0.06,       -0.03,       0.07
2024-09-30T14:23:56.309,      -0.01,       -0.06,       -0.10,       0.11
2024-09-30T14:23:56.823,       0.02,       -0.05,       -0.07,       0.09
2024-09-30T14:23:57.339,      -0.01,       -0.08,       -0.09,       0.12
2024-09-30T14:23:57.856,      -0.02,       -0.07,       -0.12,       0.14
2024-09-30T14:23:58.372,      -0.02,       -0.06,       -0.11,       0.12
2024-09-30T14:23:58.920,      -0.01,       -0.05,       -0.03,       0.06
2024-09-30T14:23:59.436,      -0.02,       -0.06,       -0.04,       0.07
2024-09-30T14:23:59.954,      -0.01,       -0.06,        0.00,       0.06
2024-09-30T14:24:00.470,      -0.01,       -0.07,       -0.02,       0.07
2024-09-30T14:24:00.986,      -0.01,       -0.05,       -0.05,       0.07
2024-09-30T14:24:01.486,      -0.01,       -0.06,       -0.07,       0.10
2024-09-30T14:24:02.001,      -0.02,       -0.06,       -0.07,       0.10
2024-09-30T14:24:02.502,      -0.02,       -0.07,       -0.08,       0.11
2024-09-30T14:24:03.017,      -0.01,       -0.05,       -0.09,       0.10
2024-09-30T14:24:03.533,      -0.01,       -0.05,       -0.05,       0.08
2024-09-30T14:24:04.048,      -0.02,       -0.06,       -0.10,       0.12
2024-09-30T14:24:04.648,      -0.02,       -0.05,       -0.08,       0.10
2024-09-30T14:24:05.148,      -0.02,       -0.05,       -0.07,       0.09
2024-09-30T14:24:05.649,      -0.02,       -0.05,       -0.08,       0.10
2024-09-30T14:24:06.163,      -0.01,       -0.06,       -0.06,       0.09
2024-09-30T14:24:06.680,       0.01,       -0.09,       -0.13,       0.15
2024-09-30T14:24:07.229,      -0.02,       -0.05,       -0.06,       0.08
2024-09-30T14:24:07.746,      -0.02,       -0.06,       -0.08,       0.10
2024-09-30T14:24:08.295,      -0.03,       -0.06,       -0.09,       0.10
2024-09-30T14:24:08.811,      -0.01,       -0.05,       -0.11,       0.12
2024-09-30T14:24:09.325,      -0.03,       -0.06,       -0.10,       0.12
2024-09-30T14:24:09.826,      -0.01,       -0.06,       -0.07,       0.09
2024-09-30T14:24:10.343,      -0.02,       -0.07,       -0.06,       0.09
2024-09-30T14:24:10.858,      -0.01,       -0.07,       -0.07,       0.10
2024-09-30T14:24:11.374,      -0.01,       -0.08,       -0.12,       0.15
2024-09-30T14:24:11.875,      -0.01,       -0.07,       -0.09,       0.12
2024-09-30T14:24:12.393,      -0.02,       -0.07,       -0.10,       0.12
2024-09-30T14:24:12.941,      -0.01,       -0.06,       -0.06,       0.08
2024-09-30T14:24:13.456,      -0.01,       -0.06,       -0.05,       0.08
