Time,X,Y,Z,Displacement [mm]
2024-09-30T14:32:39.196,      -0.63,       -0.00,       -0.32,       0.70
2024-09-30T14:32:39.713,      -0.64,        0.02,       -0.28,       0.70
2024-09-30T14:32:40.214,      -0.63,       -0.00,       -0.27,       0.68
2024-09-30T14:32:40.729,      -0.63,       -0.00,       -0.31,       0.70
2024-09-30T14:32:41.243,      -0.59,       -0.02,       -0.15,       0.61
2024-09-30T14:32:41.744,      -0.62,       -0.04,       -0.23,       0.66
2024-09-30T14:32:42.261,      -0.59,       -0.04,       -0.22,       0.63
2024-09-30T14:32:42.762,      -0.59,       -0.04,       -0.25,       0.65
2024-09-30T14:32:43.277,      -0.77,       -0.04,       -0.32,       0.83
2024-09-30T14:32:43.777,      -0.63,       -0.09,       -0.23,       0.67
2024-09-30T14:32:44.291,      -0.65,       -0.03,        0.60,       0.88
2024-09-30T14:32:44.790,      -1.98,        0.19,        0.48,       2.05
2024-09-30T14:32:45.306,      -3.10,        0.11,       -0.07,       3.11
2024-09-30T14:32:45.806,      -3.41,       -0.08,       -0.30,       3.43
2024-09-30T14:32:46.308,      -3.41,       -0.08,       -0.32,       3.42
2024-09-30T14:32:46.821,      -3.41,       -0.06,       -0.27,       3.42
2024-09-30T14:32:47.372,      -3.41,       -0.06,       -0.27,       3.42
2024-09-30T14:32:47.888,      -3.40,       -0.04,       -0.24,       3.41
2024-09-30T14:32:48.404,      -3.40,       -0.05,       -0.23,       3.41
2024-09-30T14:32:48.953,      -3.40,       -0.05,       -0.24,       3.41
2024-09-30T14:32:49.469,      -3.41,       -0.06,       -0.27,       3.42
2024-09-30T14:32:49.985,      -3.40,       -0.07,       -0.27,       3.41
2024-09-30T14:32:50.486,      -3.40,       -0.08,       -0.26,       3.41
2024-09-30T14:32:51.001,      -3.40,       -0.07,       -0.28,       3.42
2024-09-30T14:32:51.501,      -3.41,       -0.06,       -0.27,       3.42
2024-09-30T14:32:52.016,      -3.41,       -0.04,       -0.23,       3.42
2024-09-30T14:32:52.532,      -3.41,       -0.06,       -0.26,       3.42
2024-09-30T14:32:53.031,      -3.41,       -0.06,       -0.25,       3.42
