,x,y,z,Mx,My,Mz,Mx_std,My_std,Mz_std
0,2.4,0.8,5.6,-4.704000000000001,-1.5680000000000005,5.31552,0.0,4.463264492478967e-16,0.7686447798403091
1,3.2,0.8,8.0,-3.136000000000001,-1.2416599999999998,3.010560000000001,8.926528984957934e-16,0.656452237255674,0.4275307613718479
2,0.0,-1.6,10.4,-1.5523200000000004,0.5566400000000001,1.5680000000000005,0.15679999999999994,0.13278763481437555,4.463264492478967e-16
3,3.2,1.6,8.8,-1.6307200000000006,-1.5680000000000005,1.5680000000000005,0.30881193256894995,4.463264492478967e-16,4.463264492478967e-16
4,0.8,0.0,8.0,-1.5680000000000005,0.16562000000000002,3.136000000000001,4.463264492478967e-16,0.3385362066785815,8.926528984957934e-16
5,-2.4,1.6,4.8,1.5680000000000005,-3.136000000000001,7.840000000000003,4.463264492478967e-16,8.926528984957934e-16,3.570611593983174e-15
6,4.0,2.4,12.0,-1.5680000000000005,-1.5043000000000004,1.4092400000000007,4.463264492478967e-16,0.31375308763420956,0.08561590525319013
7,-0.8,3.2,7.2,-1.2347999999999997,-3.0262400000000014,3.136000000000001,0.6497599245844264,0.40208600316274884,8.926528984957934e-16
8,3.2,0.8,4.8,-6.272000000000002,-1.5680000000000005,6.2092800000000015,1.785305796991587e-15,4.463264492478967e-16,0.30881193256894995
9,-0.8,0.0,6.4,-0.7163799999999999,0.29792,6.272000000000002,0.8072513130520398,0.12136726798183164,1.785305796991587e-15
10,-1.6,0.0,6.4,0.7291200000000003,0.25872000000000006,6.052479999999999,0.09880838307378866,0.12956321962188141,0.5468166180150102
11,0.8,3.2,7.2,-1.5680000000000005,-2.9164800000000013,3.136000000000001,4.463264492478967e-16,0.5468166180150104,8.926528984957934e-16
12,1.6,0.0,11.2,-1.5680000000000005,0.07546,1.5680000000000005,4.463264492478967e-16,0.4319945617876936,4.463264492478967e-16
13,0.8,1.6,6.4,-1.991360000000001,-1.5680000000000005,4.704000000000001,0.6996353959547269,4.463264492478967e-16,0.0
14,3.2,-2.4,10.4,-1.5680000000000005,0.6487599999999999,1.5680000000000005,4.463264492478967e-16,0.10214894255275708,4.463264492478967e-16
15,1.6,0.8,4.8,-4.704000000000001,-1.5680000000000005,7.840000000000003,0.0,4.463264492478967e-16,3.570611593983174e-15
16,2.4,2.4,11.2,-1.5680000000000005,-1.5680000000000005,1.5680000000000005,4.463264492478967e-16,4.463264492478967e-16,4.463264492478967e-16
17,1.6,4.0,9.6,-1.5680000000000005,-1.5680000000000005,1.5680000000000005,4.463264492478967e-16,4.463264492478967e-16,4.463264492478967e-16
18,0.8,3.2,8.0,-1.5680000000000005,-1.6307200000000006,3.136000000000001,4.463264492478967e-16,0.3088119325689499,8.926528984957934e-16
19,-0.8,1.6,9.6,-1.1701199999999998,-1.5513400000000002,1.5680000000000005,0.693219385741395,0.16659999999999997,4.463264492478967e-16
20,-3.2,0.0,8.0,1.1044600000000002,0.06173999999999999,3.136000000000001,0.12602191728569936,0.45916557212650705,8.926528984957934e-16
21,1.6,-0.8,6.4,-3.136000000000001,1.0074400000000001,4.704000000000001,8.926528984957934e-16,0.11988751630447839,0.0
22,3.2,0.0,12.0,-1.5680000000000005,0.07938,1.5621200000000004,4.463264492478967e-16,0.4401897382454136,0.023390959144442336
23,-0.8,4.0,11.2,-0.9652999999999997,-1.5680000000000005,1.5680000000000005,0.7742100242286725,4.463264492478967e-16,4.463264492478967e-16
